url,common,preferred,brand,inn,pubchem,who_atc,cas,originator,stereochemistry,formula,mw,investigational,us_market,us_market_year,us_prev_market,first_year_approval,fda_links,target_list,condition_list,patent_list,pubmed,pmid,mesh,Parsed Molecule,Link,Result Type,CAS,Deprecated CAS,Compound/Substance
https://drugs.ncats.io/drug/VFU0OU98LO,"['MONOCTANOIN [USAN]', 'MONOOCTANOIN', 'MONOCTANOIN [VANDF]', 'MONOCTANOIN [WHO-DD]', 'MONOCTANOIN [ORANGE BOOK]']",MONOCTANOIN,['MOCTANIN'],,,,,"Thistle, J.L.",,,,0,0,,1,1985.0,[],[],['Gallstones'],['019368-001'],"['https://www.ncbi.nlm.nih.gov/pubmed/7380174', 'https://www.ncbi.nlm.nih.gov/pubmed/6976729', 'https://www.ncbi.nlm.nih.gov/pubmed/3902430', 'https://www.ncbi.nlm.nih.gov/pubmed/26334480']","['7380174', '6976729', '3902430', '26334480']",C025343,MONOCTANOIN,https://pubchem.ncbi.nlm.nih.gov/compound/Monoctanoin,FEATURED,502-54-5,,COMPOUND
https://drugs.ncats.io/drug/BYS4S947AR,"['TECHNETIUM TC-99M PYRO/TRIMETA PHOSPHATES KIT', 'TECHNETIUM TC-99M PYRO/TRIMETA PHOSPHATES KIT [ORANGE BOOK]', 'TECHNETIUM TC-99M PYRO/TRIMETA PHOSPHATES']",TECHNETIUM TC-99M PYRO/TRIMETA PHOSPHATES KIT,[],,,,,,,,,0,0,,1,1976.0,[],[],[],[],[],[],,TECHNETIUM TC-99M PYRO/TRIMETA PHOSPHATES KIT,https://pubchem.ncbi.nlm.nih.gov/compound/Technetium%20TC-99M%20pyro/trimeta%20phosphates%20kit,FEATURED,N/A,,COMPOUND
https://drugs.ncats.io/drug/3952621T3O,"['MACROLIDE ANTIBIOTIC COMPLEX PRODUCED BY STREPTOMYCES HALSTEDII', 'CARBOMYCIN [GREEN BOOK]', 'CARBOMYCIN [INN]']",CARBOMYCIN,['MAGNAMYCIN'],202.0,,,,Pfizer,,,,0,0,,1,1953.0,[],['Bacterial 70S ribosome'],['Respiratory Tract Infections'],"['US3784447 A', 'US4379781 A']","['https://www.ncbi.nlm.nih.gov/pubmed/13094538', 'https://www.ncbi.nlm.nih.gov/pubmed/14367541']","['13094538', '14367541']",,CARBOMYCIN,https://pubchem.ncbi.nlm.nih.gov/compound/Carbomycin,FEATURED,4564-87-8,,COMPOUND
https://drugs.ncats.io/drug/9B22238JYI,"['MORRHUIC ACID', 'MORRHUATE [VANDF]', 'FATTY ACIDS OF COD LIVER OIL', 'MORRHUATE']",MORRHUIC ACID,[],,,,,,,,,0,0,,1,1929.0,[],[],[],[],[],[],,MORRHUIC ACID,https://pubchem.ncbi.nlm.nih.gov/substance/375085286,RELEVANT,N/A,,SUBSTANCE
https://drugs.ncats.io/drug/K4QR93EG7I,"['BITTERSWEET, UNSPECIFIED', 'BITTERSWEET EXTRACT', 'BITTERSWEET', 'DOGCOCKLE']","BITTERSWEET, UNSPECIFIED",[],,,,,,,,,0,0,,1,1921.0,[],[],[],[],[],[],,"BITTERSWEET, UNSPECIFIED",https://pubchem.ncbi.nlm.nih.gov/substance/472386582,RELEVANT,N/A,,SUBSTANCE
https://drugs.ncats.io/drug/ZP61X8C21F,"['QUININE GLYCEROPHOSPHATE', 'KINEURINE']",QUININE GLYCEROPHOSPHATE,[],,,,,,,,,0,0,,1,1921.0,[],[],[],[],[],[],,QUININE GLYCEROPHOSPHATE,https://pubchem.ncbi.nlm.nih.gov/compound/118984347,FEATURED,146-39-4,,COMPOUND
https://drugs.ncats.io/drug/292E43P4I9,"['CINCHONA BARK', 'CINCHONA [VANDF]', 'CINCHONA', 'CINCHONA BARK. UNSPWCIFIED', 'CINCHONA SPP. BARK [WHO-DD]', 'CINCHONA [MI]']",CINCHONA BARK,[],,,,,,,,,0,0,,1,1921.0,[],[],[],[],[],[],,CINCHONA BARK,https://pubchem.ncbi.nlm.nih.gov/substance/482037339,RELEVANT,N/A,,SUBSTANCE
https://drugs.ncats.io/drug/4N9P6CC1DX,"['ECHINACEA, UNSPECIFIED', 'ECHINACEA [MI]', 'ECHINACEA', 'ECHINACEA [VANDF]', 'ECHINACEA ANGUSTIFOLIA OR ECHINACEA PALLIDA', 'ECHINACEA [HPUS]']","ECHINACEA, UNSPECIFIED",[],,,,,,,,,0,0,,0,1921.0,[],[],[],[],[],[],,"ECHINACEA, UNSPECIFIED",https://pubchem.ncbi.nlm.nih.gov/substance/483933746,RELEVANT,N/A,,SUBSTANCE
https://drugs.ncats.io/drug/7N6JUD5X6Y,"['BENZALKONIUM', 'BENZALKONIUM CATION', 'ALKYLBENZYLDIMETHYLAMMONIUM CHLORIDE CATION', 'BENZALKONIUM ION', 'DODECYL DIMETHYL BENZYL AMMONIUM CHLORIDE', 'BENZALKONIUM [VANDF]', 'ALKYL DIMETHYL BENZYL AMMONIUM ION', 'BENZALKONIUM [WHO-DD]']",BENZALKONIUM,[],,,R02AA16,,,,,,0,0,,0,1921.0,[],[],"['Bacterial Infections', 'Infection in minor scrapes']","['20060008862', '20120264605']","['https://www.ncbi.nlm.nih.gov/pubmed/8006454', 'https://www.ncbi.nlm.nih.gov/pubmed/12781210', 'https://www.ncbi.nlm.nih.gov/pubmed/15218738', 'https://www.ncbi.nlm.nih.gov/pubmed/15932584', 'https://www.ncbi.nlm.nih.gov/pubmed/15737199', 'https://www.ncbi.nlm.nih.gov/pubmed/16099135', 'https://www.ncbi.nlm.nih.gov/pubmed/17763283', 'https://www.ncbi.nlm.nih.gov/pubmed/18353026', 'https://www.ncbi.nlm.nih.gov/pubmed/19729060', 'https://www.ncbi.nlm.nih.gov/pubmed/20146380', 'https://www.ncbi.nlm.nih.gov/pubmed/20713136', 'https://www.ncbi.nlm.nih.gov/pubmed/21920952', 'https://www.ncbi.nlm.nih.gov/pubmed/20937349', 'https://www.ncbi.nlm.nih.gov/pubmed/21742781', 'https://www.ncbi.nlm.nih.gov/pubmed/22815857', 'https://www.ncbi.nlm.nih.gov/pubmed/24052561', 'https://www.ncbi.nlm.nih.gov/pubmed/23445166', 'https://www.ncbi.nlm.nih.gov/pubmed/25290854', 'https://www.ncbi.nlm.nih.gov/pubmed/25377654']","['8006454', '12781210', '15218738', '15932584', '15737199', '16099135', '17763283', '18353026', '19729060', '20146380', '20713136', '21920952', '20937349', '21742781', '22815857', '24052561', '23445166', '25290854', '25377654']",,BENZALKONIUM,https://pubchem.ncbi.nlm.nih.gov/compound/Benzalkonium,FEATURED,N/A,,COMPOUND
https://drugs.ncats.io/drug/HYF6HN9XGQ,"['FACTOR XA', 'FACTOR X (STUART PROWER FACTOR) [WHO-DD]', 'STUART-PROWER FACTOR']",FACTOR XA,[],,,,,,,,,0,1,['2015'],0,2013.0,[],[],[],[],[],[],,FACTOR XA,https://pubchem.ncbi.nlm.nih.gov/compound/10182969,RELEVANT,503612-47-3,,COMPOUND
https://drugs.ncats.io/drug/6KIC4BB60G,"['HUMAN C1-ESTERASE INHIBITOR', 'PLASMA PROTEASE C1 INHIBITOR', 'C1-ESTERASE-INHIBITOR, HUMAN, PASTEURIZED', 'C1-ESTERASE INHIBITOR (RECOMBINANT)', 'COMPLEMENT C1 ESTERASE INHIBITOR [MART.]', 'C1 ESTERASE INHIBITOR, HUMAN', 'C1-ESTERASE INHIBITOR, HUMAN', 'C1-INHIBITING FACTOR', 'C1 INHIBITOR HUMAN']",HUMAN C1-ESTERASE INHIBITOR,['BERINERT'],,,B06AC01,,,,,,0,1,['2009'],0,2008.0,[],[],[],[],[],[],,HUMAN C1 ESTERASE INHIBITOR,https://pubchem.ncbi.nlm.nih.gov/substance/483928194,RELEVANT,N/A,,SUBSTANCE
https://drugs.ncats.io/drug/Z8E46IA45W,"['TECHNETIUM TC-99M ALBUMIN AGGREGATED', 'TECHNETIUM TC-99M ALBUMIN AGGREGATED [ORANGE BOOK]', 'TECHNETIUM TC 99M ALBUMIN AGGREGATED [USAN]']",TECHNETIUM TC-99M ALBUMIN AGGREGATED,"['AN-MAA', 'MACROTEC', 'TECHNESCAN MAA', 'PULMOLITE', 'TECHNETIUM TC 99M MAA']",,,,,,,,,0,1,['1987'],0,1976.0,[],[],[],[],[],[],,TECHNETIUM TC-99M ALBUMIN AGGREGATED,https://pubchem.ncbi.nlm.nih.gov/compound/Technetium%20TC99M%20albumin%20aggregated,FEATURED,N/A,,COMPOUND
https://drugs.ncats.io/drug/ACH35131L1,"['HUMAN SERUM ALBUMIN I-131', 'ALBUMIN,IODINATED I-131 SERUM', 'IODINATED (131I) HUMAN SERUM ALBUMIN [INN]', 'IODINATED I 131 SERUM ALBUMIN', 'ALBUMIN IODINATED I-131 SERUM [ORANGE BOOK]', 'ALBUMIN, IODINATED I-131 SERUM', 'ALBUMIN IODINATED I-131 SERUM', 'HUMAN ALBUMIN I-131', 'ALBUMIN, IODINATED I 131 SERUM [USAN]', 'ALBUMIN,IODINATED I-131 SERUM [VANDF]', 'ALBUMIN,IODINATED SERUM,I-131', 'ALBUMIN,IODINATED SERUM,I-131 [VANDF]', 'IODINATED I-131 SERUM ALBUMIN', 'IODINATED ((SUP 131)I) HUMAN SERUM ALBUMIN', 'IODINATED (131 I) HUMAN SERUM ALBUMIN [WHO-DD]', 'ALBUMIN, BLOOD SERUM, LABELED WITH IODINE-131']",HUMAN SERUM ALBUMIN I-131,[],2804.0,,V09XA03,,,,,,0,1,['1976'],0,1976.0,[],[],[],[],[],[],,HUMAN SERUM ALBUMIN I-131,https://pubchem.ncbi.nlm.nih.gov/substance/472397982,RELEVANT,N/A,,SUBSTANCE
https://drugs.ncats.io/drug/K3W1N8YP13,"['CLOSTRIDIUM TETANI TOXOID ANTIGEN (FORMALDEHYDE INACTIVATED)', 'CLOSTRIDIUM TETANI TOXOID ANTIGEN']",CLOSTRIDIUM TETANI TOXOID ANTIGEN (FORMALDEHYDE INACTIVATED),[],,,J07AM01,,,,,,0,1,['2005'],0,1970.0,[],[],[],[],[],[],,CLOSTRIDIUM TETANI TOXOID ANTIGEN (FORMALDEHYDE INACTIVATED),https://pubchem.ncbi.nlm.nih.gov/substance/483928680,RELEVANT,N/A,,SUBSTANCE
https://drugs.ncats.io/drug/839MOZ74GK,"['ANTIHEMOPHILIC FACTOR HUMAN', 'FACTOR VIII (HUMAN)', 'FACTOR VIII, HUMAN', 'ANTIHEMOPHILIC FACTOR, HUMAN (MONOCLONAL)', 'BLOOD-COAGULATION FACTOR VIII (HUMAN), GLYCOFORM .ALPHA.', 'HUMAN COAGULATION FACTOR VIII', 'ANTIHEMOPHILIC FACTOR VIII HUMAN', 'FACTOR VIII (ANTIHAEMOPHILIC FACTOR) [WHO-DD]']",ANTIHEMOPHILIC FACTOR HUMAN,"['MONOCLATE-P', 'FACTORATE', 'HUMAN COAGULATION FACTOR VIII COMPONENT OF VONCENTO', 'HEMOFIL M', 'VONCENTO COMPONENT HUMAN COAGULATION FACTOR VIII']",,,,,,,,,0,1,['1966'],0,1966.0,[],[],[],[],[],[],,ANTIHEMOPHILIC FACTOR HUMAN,https://pubchem.ncbi.nlm.nih.gov/compound/86278357,RELEVANT,1417412-83-9,,COMPOUND
https://drugs.ncats.io/drug/25ADE2236L,"['THROMBIN [VANDF]', 'THROMBIN [WHO-DD]', 'THROMBIN [MART.]', 'THROMBIN [USP]', 'THROMBIN BOVINE', 'THROMBIN [INN]']",THROMBIN,[],6387.0,,B02BD30,,,,,,0,1,['2008'],0,1946.0,[],[],[],[],[],[],D013917,THROMBIN,https://pubchem.ncbi.nlm.nih.gov/compound/Thrombin,FEATURED,9002-04-4,"105881-84-3, 53028-63-0, 8050-02-0, 8059-56-1, 9014-41-9, 105881-84-3, 53028-63-0, 8050-02-0, 9014-41-9",COMPOUND
https://drugs.ncats.io/drug/U1R2P71O7G,"['BOTULINUM TOXIN TYPE F', 'BOTULINUM NEUROTOXIN TYPE F']",BOTULINUM TOXIN TYPE F,[],,,,,,,,,0,0,,1,1991.0,[],[],[],[],[],[],C096321,BOTULINUM TOXIN TYPE F,https://pubchem.ncbi.nlm.nih.gov/substance/312525292,RELEVANT,N/A,,SUBSTANCE
https://drugs.ncats.io/drug/HW3H7D91F6,"['PEGADEMASE BOVINE [USAN]', 'PEG-ADENOSINE DEAMINASE', 'PEGADEMASE BOVINE [VANDF]', 'PEGADEMASE [WHO-DD]', 'PEGADEMASE BOVINE [ORANGE BOOK]', 'PEGADEMASE [MART.]']",PEGADEMASE BOVINE,[],,,L03AX04,,,,,,0,0,,1,1990.0,[],[],[],[],[],[],C051409,PEGADEMASE BOVINE,https://pubchem.ncbi.nlm.nih.gov/compound/Pegademase%20Bovine,FEATURED,130167-68-9,,COMPOUND
https://drugs.ncats.io/drug/414JW8YPVE,"['TECHNETIUM TC-99M ALBUMIN', 'TECHNETIUM TC-99M HUMAN ALBUMIN', 'TECHNETIUM TC 99M ALBUMIN [WHO-DD]', 'TECHNETIUM TC 99M ALBUMIN [USP]', 'TECHNETIUM TC 99M ALBUMIN', 'TECHNETIUM TC 99M HSA']",TECHNETIUM TC-99M ALBUMIN,[],,,V09GA04,,,,,,0,0,,1,1976.0,[],[],[],[],[],[],,TECHNETIUM TC-99M ALBUMIN,https://pubchem.ncbi.nlm.nih.gov/substance/483929298,RELEVANT,N/A,,SUBSTANCE
https://drugs.ncats.io/drug/78F3R6PZ9R,"['FIBRINOGEN I-125', 'FIBRINOGEN LABELED WITH IODINE-125', 'FIBRINOGEN, I-125 [ORANGE BOOK]', 'FIBRINOGEN I 125 [USAN]', 'FIBRINOGEN,I-125', 'FIBRINOGEN (125I) [INN]', 'FIBRINOGEN,I-125 [VANDF]', 'FIBRINOGEN, I-125']",FIBRINOGEN I-125,"['SENSOR', 'IBRIN']",4639.0,,V09GB01,,,,,,0,0,,1,1976.0,[],[],[],[],[],[],,FIBRINOGEN I-125,https://pubchem.ncbi.nlm.nih.gov/substance/472399222,RELEVANT,N/A,,SUBSTANCE
https://drugs.ncats.io/drug/P0YP7XQ8XB,"['CHROMATED CR-51 SERUM ALBUMIN', 'ALBUMIN,CHROMATED CR-51 SERUM [VANDF]', 'ALBUMIN, CHROMATED CR-51 SERUM', 'ALBUMIN, CHROMATED CR 51 SERUM [USAN]', 'ALBUMIN CHROMATED CR-51 SERUM [ORANGE BOOK]', 'ALBUMIN,CHROMATED CR-51 SERUM', 'ALBUMIN CHROMATED CR-51 SERUM', 'ALBUMIN,CHROMATED SERUM,CR-51 [VANDF]', 'ALBUMIN, BLOOD SERUM, LABELED WITH CHROMIUM-51']",CHROMATED CR-51 SERUM ALBUMIN,['CHROMALBIN'],,,,,,,,,0,0,,1,1976.0,[],[],[],[],[],[],,CHROMATED CR-51 SERUM ALBUMIN,https://pubchem.ncbi.nlm.nih.gov/compound/albumin%20chromated%20CR-51%20serum,FEATURED,N/A,,COMPOUND
https://drugs.ncats.io/drug/7MBD4K530D,"['NEISSERIA MENINGITIDIS GROUP B RECOMBINANT LP2086 B01 PROTEIN VARIANT ANTIGEN', 'NEISSERIA MENINGITIDIS SEROGROUP B RLP2086 B01 PROTEIN VARIANT ANTIGEN', 'FACTOR H BINDING PROTEIN VARIANT B01_001', 'LP2086 B01 VARIANT PROTEIN ANTIGEN']",NEISSERIA MENINGITIDIS GROUP B RECOMBINANT LP2086 B01 PROTEIN VARIANT ANTIGEN,['TRUMENBA COMPONENT LP2086 B01 VARIANT PROTEIN ANTIGEN'],,,,,,,,,0,0,,0,2014.0,[],[],[],[],[],[],,NEISSERIA MENINGITIDIS GROUP B RECOMBINANT LP2086 B01 PROTEIN VARIANT ANTIGEN,https://pubchem.ncbi.nlm.nih.gov/substance/483928289,RELEVANT,N/A,,SUBSTANCE
https://drugs.ncats.io/drug/583WCD0IZI,"['NEISSERIA MENINGITIDIS GROUP B RECOMBINANT LP2086 A05 PROTEIN VARIANT ANTIGEN', 'NEISSERIA MENINGITIDIS SEROGROUP B RLP2086 A05 PROTEIN VARIANT ANTIGEN', 'RLP-2086 COMPONENT NEISSERIA MENINGITIDIS SEROGROUP B A05 PROTEIN VARIANT ANTIGEN', 'LP2086 A05 VARIANT PROTEIN ANTIGEN', 'FACTOR H BINDING PROTEIN VARIANT A05_001']",,['TRUMENBA COMPONENT LP2086 A05 VARIANT PROTEIN ANTIGEN'],,,,,,,,,0,0,,0,2014.0,[],[],[],[],[],[],,NEISSERIA MENINGITIDIS GROUP B RECOMBINANT LP2086 A05 PROTEIN VARIANT ANTIGEN,https://pubchem.ncbi.nlm.nih.gov/substance/483928289,RELEVANT,N/A,,SUBSTANCE
https://drugs.ncats.io/drug/55644W68FD,"['HUMAN PAPILLOMAVIRUS TYPE 52 L1 CAPSID PROTEIN ANTIGEN', 'HUMAN PAPILLOMAVIRUS TYPE 52 L1 PROTEIN', 'GARDASIL 9 COMPONENT HUMAN PAPILLOMAVIRUS TYPE 52 L1 CAPSID PROTEIN ANTIGEN', 'GARDASIL-9 COMPONENT HUMAN PAPILLOMAVIRUS TYPE 52 L1 CAPSID PROTEIN ANTIGEN', 'HUMAN PAPILLOMAVIRUS 9-VALENT VACCINE, RECOMBINANT INJECTION, SUSPENSION COMPONENT HUMAN PAPILLOMAVIRUS TYPE 52 L1 CAPSID PROTEIN ANTIGEN']",HUMAN PAPILLOMAVIRUS TYPE 52 L1 CAPSID PROTEIN ANTIGEN,[],,,J07BM03,,,,,,0,0,,0,2014.0,[],[],[],[],[],[],,HUMAN PAPILLOMAVIRUS TYPE 52 L1 CAPSID PROTEIN ANTIGEN,https://pubchem.ncbi.nlm.nih.gov/substance/483928142,RELEVANT,N/A,,SUBSTANCE
https://drugs.ncats.io/drug/68S8VCN34F,"['HUMAN PAPILLOMAVIRUS TYPE 45 L1 CAPSID PROTEIN ANTIGEN', 'HUMAN PAPILLOMAVIRUS 9-VALENT VACCINE, RECOMBINANT INJECTION, SUSPENSION COMPONENT HUMAN PAPILLOMAVIRUS TYPE 45 L1 CAPSID PROTEIN ANTIGEN', 'HUMAN PAPILLOMAVIRUS TYPE 45 L1 PROTEIN', 'GARDASIL 9 COMPONENT HUMAN PAPILLOMAVIRUS TYPE 45 L1 CAPSID PROTEIN ANTIGEN', 'GARDASIL-9 COMPONENT HUMAN PAPILLOMAVIRUS TYPE 45 L1 CAPSID PROTEIN ANTIGEN']",HUMAN PAPILLOMAVIRUS TYPE 45 L1 CAPSID PROTEIN ANTIGEN,[],,,J07BM03,,,,,,0,0,,0,2014.0,[],[],[],[],[],[],,HUMAN PAPILLOMAVIRUS TYPE 45 L1 CAPSID PROTEIN ANTIGEN,https://pubchem.ncbi.nlm.nih.gov/substance/483928142,RELEVANT,N/A,,SUBSTANCE
https://drugs.ncats.io/drug/94Y15HP7LF,"['HUMAN PAPILLOMAVIRUS TYPE 58 L1 CAPSID PROTEIN ANTIGEN', 'HUMAN PAPILLOMAVIRUS TYPE 58 L1 PROTEIN', 'GARDASIL 9 COMPONENT HUMAN PAPILLOMAVIRUS TYPE 58 L1 CAPSID PROTEIN ANTIGEN', 'HUMAN PAPILLOMAVIRUS 9-VALENT VACCINE, RECOMBINANT INJECTION, SUSPENSION COMPONENT HUMAN PAPILLOMAVIRUS TYPE 58 L1 CAPSID PROTEIN ANTIGEN', 'GARDASIL-9 COMPONENT HUMAN PAPILLOMAVIRUS TYPE 58 L1 CAPSID PROTEIN ANTIGEN']",HUMAN PAPILLOMAVIRUS TYPE 58 L1 CAPSID PROTEIN ANTIGEN,[],,,J07BM03,,,,,,0,0,,0,2014.0,[],[],[],[],[],[],,HUMAN PAPILLOMAVIRUS TYPE 58 L1 CAPSID PROTEIN ANTIGEN,https://pubchem.ncbi.nlm.nih.gov/substance/483928142,RELEVANT,N/A,,SUBSTANCE
https://drugs.ncats.io/drug/53JIL371NS,"['HUMAN PAPILLOMAVIRUS TYPE 31 L1 CAPSID PROTEIN ANTIGEN', 'HUMAN PAPILLOMAVIRUS 9-VALENT VACCINE, RECOMBINANT INJECTION, SUSPENSION COMPONENTHUMAN PAPILLOMAVIRUS TYPE 31 L1 CAPSID PROTEIN ANTIGEN', 'HUMAN PAPILLOMAVIRUS TYPE 31 L1 PROTEIN', 'GARDASIL 9 COMPONENT HUMAN PAPILLOMAVIRUS TYPE 31 L1 CAPSID PROTEIN ANTIGEN', 'GARDASIL-9 COMPONENT HUMAN PAPILLOMAVIRUS TYPE 31 L1 CAPSID PROTEIN ANTIGEN']",HUMAN PAPILLOMAVIRUS TYPE 31 L1 CAPSID PROTEIN ANTIGEN,[],,,J07BM03,,,,,,0,0,,0,2014.0,[],[],[],[],[],[],,HUMAN PAPILLOMAVIRUS TYPE 31 L1 CAPSID PROTEIN ANTIGEN,https://pubchem.ncbi.nlm.nih.gov/substance/483928142,RELEVANT,N/A,,SUBSTANCE
https://drugs.ncats.io/drug/759RAC446C,"['HUMAN PAPILLOMAVIRUS TYPE 33 L1 CAPSID PROTEIN ANTIGEN', 'HUMAN PAPILLOMAVIRUS 9-VALENT VACCINE, RECOMBINANT INJECTION, SUSPENSION COMPONENT HUMAN PAPILLOMAVIRUS TYPE 33 L1 CAPSID PROTEIN ANTIGE', 'HUMAN PAPILLOMAVIRUS TYPE 33 L1 PROTEIN', 'GARDASIL 9 COMPONENT HUMAN PAPILLOMAVIRUS TYPE 33 L1 CAPSID PROTEIN ANTIGEN', 'GARDASIL-9 COMPONENT HUMAN PAPILLOMAVIRUS TYPE 33 L1 CAPSID PROTEIN ANTIGEN']",HUMAN PAPILLOMAVIRUS TYPE 33 L1 CAPSID PROTEIN ANTIGEN,[],,,J07BM03,,,,,,0,0,,0,2014.0,[],[],[],[],[],[],,HUMAN PAPILLOMAVIRUS TYPE 33 L1 CAPSID PROTEIN ANTIGEN,https://pubchem.ncbi.nlm.nih.gov/substance/483928142,RELEVANT,N/A,,SUBSTANCE
https://drugs.ncats.io/drug/4156XVB4QD,"['COAGULATION FACTOR VII HUMAN', 'FACTOR VII, HUMAN', 'FACTOR VII (PROCONVERTIN) [WHO-DD]', 'PROCONVERTIN', 'SERUM PROTHROMBIN CONVERSION ACCELERATOR', 'FACTOR VII HUMAN', 'HUMAN COAGULATION FACTOR VII', 'FACTOR VII']",COAGULATION FACTOR VII HUMAN,[],,,B02BD05,,,,,,0,0,,0,2013.0,[],[],[],[],[],[],D005167,COAGULATION FACTOR VII HUMAN,https://pubchem.ncbi.nlm.nih.gov/substance/483928202,RELEVANT,N/A,,SUBSTANCE
https://drugs.ncats.io/drug/90J3F6N5FN,"['PROTEIN S HUMAN', 'PROTEIN S, HUMAN', 'VITAMIN K-DEPENDENT PROTEIN S', 'PROTEIN S', 'PROTEIN S (HUMAN)', 'PROTEIN S [WHO-DD]']",PROTEIN S HUMAN,[],,,,,,,,,0,0,,0,2013.0,[],[],[],[],[],[],,PROTEIN S HUMAN,https://pubchem.ncbi.nlm.nih.gov/compound/5143,RELEVANT,"128-44-9, 81-07-2, 139-05-9","126987-83-5, 474-91-9, 61255-27-4, 890126-34-8, 1792234-08-2, 38279-26-4, 53170-91-5, 61373-78-2",COMPOUND
https://drugs.ncats.io/drug/J2D279PEM5,"['HUMAN PAPILLOMAVIRUS TYPE 18 L1 CAPSID PROTEIN ANTIGEN', 'L1 PROTEIN, HUMAN PAPILLOMAVIRUS TYPE 18', 'HUMAN PAPILLOMAVIRUS TYPE 18 L1 PROTEIN ADSORBED ON AMORPHOUS ALUMINIUM HYDROXYPHOSPHATE SULPHATE', 'GARDASIL 9 COMPONENT HUMAN PAPILLOMAVIRUS TYPE 18 L1 CAPSID PROTEIN ANTIGEN J2D279PEM5 DEFINITION TYPE', 'GARDASIL-9 COMPONENT HUMAN PAPILLOMAVIRUS TYPE 18 L1 CAPSID PROTEIN ANTIGEN J2D279PEM5 DEFINITION TYPE', 'HUMAN PAPILLOMAVIRUS TYPE 18 L1 PROTEIN', 'HUMAN PAPILLOMAVIRUS QUADRIVALENT (TYPES 6, 11, 16, AND 18) VACCINE, RECOMBINANT INJECTION, SUSPENSION COMPONENT HUMAN PAPILLOMAVIRUS TYPE 18 L1 CAPSID PROTEIN ANTIGEN', 'HUMAN PAPILLOMAVIRUS 9-VALENT VACCINE, RECOMBINANT INJECTION, SUSPENSION COMPONENT HUMAN PAPILLOMAVIRUS TYPE 18 L1 CAPSID PROTEIN ANTIGEN', 'HUMAN PAPILLOMAVIRUS TYPE 18 CAPSID PROTEIN ANTIGEN, A', 'RECOMBINANT HUMAN PAPILLOMAVIRUS TYPE 18 L1 PROTEIN', 'L1 PROTEIN, HUMAN PAPILLOMAVIRUS TYPE 18 VACCINE']",HUMAN PAPILLOMAVIRUS TYPE 18 L1 CAPSID PROTEIN ANTIGEN,"['HUMAN PAPILLOMAVIRUS TYPE 18 L1 PROTEIN COMPONENT OF GARDASIL', 'SILGARD COMPONENT HUMAN PAPILLOMAVIRUS TYPE 18 L1 PROTEIN', 'GARDASIL COMPONENT HUMAN PAPILLOMAVIRUS TYPE 18 L1 PROTEIN', 'HUMAN PAPILLOMAVIRUS TYPE 18 L1 PRTOEIN COMPONENT OF SILGARD']",,,J07BM02,,,,,,0,0,,0,2006.0,[],[],[],[],[],[],,HUMAN PAPILLOMAVIRUS TYPE 18 L1 CAPSID PROTEIN ANTIGEN,https://pubchem.ncbi.nlm.nih.gov/substance/483928143,RELEVANT,N/A,,SUBSTANCE
https://drugs.ncats.io/drug/Z845VHQ61P,"['HUMAN PAPILLOMAVIRUS TYPE 11 L1 CAPSID PROTEIN ANTIGEN', 'GARDASIL 9 COMPONENT HUMAN PAPILLOMAVIRUS TYPE 11 L1 CAPSID PROTEIN ANTIGEN', 'HUMAN PAPILLOMAVIRUS 9-VALENT VACCINE, RECOMBINANT INJECTION, SUSPENSION COMPONENT HUMAN PAPILLOMAVIRUS TYPE 11 L1 CAPSID PROTEIN ANTIGEN', 'HUMAN PAPILLOMAVIRUS 9-VALENT VACCINE, RECOMBINANT INJECTION, SUSPENSION', 'HUMAN PAPILLOMAVIRUS TYPE 11 CAPSID PROTEIN ANTIGEN, A', 'GARDASIL-9 COMPONENT HUMAN PAPILLOMAVIRUS TYPE 11 L1 CAPSID PROTEIN ANTIGEN', 'RECOMBINANT HUMAN PAPILLOMAVIRUS TYPE 11 L1 PROTEIN', 'HUMAN PAPILLOMAVIRUS TYPE 11 L1 PROTEIN', 'HUMAN PAPILLOMAVIRUS QUADRIVALENT (TYPES 6, 11, 16, AND 18) VACCINE, RECOMBINANT INJECTION, SUSPENSION COMPONENT HUMAN PAPILLOMAVIRUS TYPE 11 L1 CAPSID PROTEIN ANTIGEN']",HUMAN PAPILLOMAVIRUS TYPE 11 L1 CAPSID PROTEIN ANTIGEN,"['HUMAN PAPILLOMAVIRUS TYPE 11 L1 PROTEIN COMPONENT OF GARDASIL', 'SILGARD COMPONENT HUMAN PAPILLOMAVIRUS TYPE 11 L1 PROTEIN', 'GARDASIL COMPONENT HUMAN PAPILLOMAVIRUS TYPE 11 L1 PROTEIN', 'HUMAN PAPILLOMAVIRUS TYPE 11 L1 PROTEIN COMPONENT OF SILGARD']",,,J07BM03,,,,,,0,0,,0,2006.0,[],[],[],[],[],[],,HUMAN PAPILLOMAVIRUS TYPE 11 L1 CAPSID PROTEIN ANTIGEN,https://pubchem.ncbi.nlm.nih.gov/substance/483928143,RELEVANT,N/A,,SUBSTANCE
